URL,Label,Username Length,Contains Numbers,Contains Special Characters,Followers,Following,Posts,Account Type,Account Activity,Friends Count,Platform,Account_Type_Business,Account_Type_Personal,Platform_facebook,Platform_instagram,Platform_twitter
https://www.facebook.com/v3kr9b8m6v5,Fake,11,1,0,288,3476,1,Business,0,25.0,facebook,True,False,True,False,False
https://www.instagram.com/ckuc1uzq/,Fake,8,1,0,70,273,2,Personal,1,,instagram,False,True,False,True,False
https://www.facebook.com/samantha_lee,Real,12,0,1,40567,1276,693,Business,1,177.0,facebook,True,False,True,False,False
https://www.facebook.com/fxc9z_gq7d4,Fake,11,1,1,10,4275,47,Personal,0,105.0,facebook,False,True,True,False,False
https://www.instagram.com/emily_walker/,Real,12,0,1,5208,4031,484,Personal,1,,instagram,False,True,False,True,False
https://www.instagram.com/3c835imejq/,Fake,10,1,0,69,746,7,Business,0,,instagram,True,False,False,True,False
https://www.instagram.com/ptk84vkk2ti5o2/,Fake,14,1,0,37,921,10,Personal,1,,instagram,False,True,False,True,False
https://twitter.com/chris_rogers,Real,12,0,1,7080,5763,1476,Business,0,,twitter,True,False,False,False,True
https://www.facebook.com/samantha_lee,Real,12,0,1,46865,32520,1401,Personal,1,1632.0,facebook,False,True,True,False,False
https://www.facebook.com/alex_johnson,Real,12,0,1,48268,36408,1544,Business,1,747.0,facebook,True,False,True,False,False
https://www.facebook.com/0u95ortq4j,Fake,10,1,0,190,3939,6,Business,0,90.0,facebook,True,False,True,False,False
https://www.facebook.com/brian_clark,Real,11,0,1,30928,24424,1436,Business,1,3147.0,facebook,True,False,True,False,False
https://www.facebook.com/olivia_wilson,Real,13,0,1,33264,28947,640,Business,0,534.0,facebook,True,False,True,False,False
https://twitter.com/3dgacx7wc,Fake,9,1,0,347,2965,20,Personal,0,,twitter,False,True,False,False,True
https://www.facebook.com/jessica_taylor,Real,14,0,1,1635,274,1488,Personal,1,2355.0,facebook,False,True,True,False,False
https://www.instagram.com/ognvf/,Fake,5,0,0,71,602,4,Personal,0,,instagram,False,True,False,True,False
https://www.instagram.com/s.b5fjy.qpndhv/,Fake,14,1,1,17,344,3,Business,0,,instagram,True,False,False,True,False
https://www.facebook.com/david_miller,Real,12,0,1,17561,13242,347,Personal,1,1338.0,facebook,False,True,True,False,False
https://www.facebook.com/samantha_lee,Real,12,0,1,2018,958,1953,Business,1,1242.0,facebook,True,False,True,False,False
https://www.facebook.com/olivia_wilson,Real,13,0,1,14219,12916,864,Business,0,4153.0,facebook,True,False,True,False,False
https://www.instagram.com/qvfccl56/,Fake,8,1,0,63,726,9,Business,0,,instagram,True,False,False,True,False
https://www.facebook.com/david_miller,Real,12,0,1,40400,35514,169,Business,1,3316.0,facebook,True,False,True,False,False
https://twitter.com/qppkmxidn,Fake,9,0,0,119,3463,19,Personal,0,,twitter,False,True,False,False,True
https://www.facebook.com/ef3hziyc,Fake,8,1,0,121,4844,33,Personal,0,52.0,facebook,False,True,True,False,False
https://www.facebook.com/brian_clark,Real,11,0,1,11160,5402,354,Personal,0,4445.0,facebook,False,True,True,False,False
https://www.facebook.com/tzx0qynm,Fake,8,1,0,353,1849,2,Business,0,12.0,facebook,True,False,True,False,False
https://twitter.com/_idqpxpax5m_81j,Fake,15,1,1,342,3242,39,Personal,0,,twitter,False,True,False,False,True
https://www.facebook.com/by30tidhob5mm,Fake,13,1,0,440,593,37,Business,1,286.0,facebook,True,False,True,False,False
https://www.instagram.com/mike.doe/,Real,8,0,1,9708,4772,69,Personal,1,,instagram,False,True,False,True,False
https://www.facebook.com/mo3004sr9s1o9na,Fake,15,1,0,167,613,30,Business,0,262.0,facebook,True,False,True,False,False
https://www.instagram.com/mjo0_piuhwmhuib/,Fake,15,1,1,72,502,7,Business,1,,instagram,True,False,False,True,False
https://twitter.com/jack_smith,Real,10,0,1,30809,21011,1708,Business,1,,twitter,True,False,False,False,True
https://www.instagram.com/j6ei2/,Fake,5,1,0,38,110,5,Personal,0,,instagram,False,True,False,True,False
https://twitter.com/lisa_turner,Real,11,0,1,10388,9471,1219,Business,1,,twitter,True,False,False,False,True
https://twitter.com/chris_rogers,Real,12,0,1,8032,2500,1118,Personal,1,,twitter,False,True,False,False,True
https://twitter.com/8hr5q0wezgms0z,Fake,14,1,0,238,1387,32,Business,0,,twitter,True,False,False,False,True
https://www.facebook.com/samantha_lee,Real,12,0,1,16250,2519,574,Personal,1,2935.0,facebook,False,True,True,False,False
https://www.instagram.com/8hqx_.n/,Fake,7,1,1,42,101,7,Personal,1,,instagram,False,True,False,True,False
https://twitter.com/c7ken3g,Fake,7,1,0,331,2871,35,Business,1,,twitter,True,False,False,False,True
https://www.instagram.com/qjzgs6ootd/,Fake,10,1,0,35,558,9,Personal,0,,instagram,False,True,False,True,False
https://www.instagram.com/2t4wk53frnwvo3x/,Fake,15,1,0,80,197,2,Personal,0,,instagram,False,True,False,True,False
https://twitter.com/lisa_turner,Real,11,0,1,32622,2855,1710,Personal,1,,twitter,False,True,False,False,True
https://twitter.com/jack_smith,Real,10,0,1,5642,4876,558,Personal,1,,twitter,False,True,False,False,True
https://www.instagram.com/4d05v/,Fake,5,1,0,99,657,5,Personal,1,,instagram,False,True,False,True,False
https://twitter.com/oics2gb3,Fake,8,1,0,332,1990,3,Personal,1,,twitter,False,True,False,False,True
https://www.facebook.com/brian_clark,Real,11,0,1,33384,6498,1833,Personal,1,482.0,facebook,False,True,True,False,False
https://www.facebook.com/din9ptm,Fake,7,1,0,388,1664,50,Business,0,10.0,facebook,True,False,True,False,False
https://twitter.com/emily_adams,Real,11,0,1,29334,3117,1008,Personal,1,,twitter,False,True,False,False,True
https://www.instagram.com/j8fec/,Fake,5,1,0,97,335,0,Personal,1,,instagram,False,True,False,True,False
https://twitter.com/sarah_brown,Real,11,0,1,12110,6764,1244,Business,0,,twitter,True,False,False,False,True
https://twitter.com/emily_adams,Real,11,0,1,46087,17406,184,Personal,1,,twitter,False,True,False,False,True
https://www.facebook.com/1iwid4bhtfa76,Fake,13,1,0,131,3313,48,Personal,0,247.0,facebook,False,True,True,False,False
https://twitter.com/psw0q,Fake,5,1,0,270,729,25,Business,0,,twitter,True,False,False,False,True
https://www.facebook.com/lusmm07knzw,Fake,11,1,0,500,2792,35,Business,0,111.0,facebook,True,False,True,False,False
https://twitter.com/deq96br984,Fake,10,1,0,409,997,17,Personal,0,,twitter,False,True,False,False,True
https://www.facebook.com/n4funti,Fake,7,1,0,306,1178,19,Business,1,225.0,facebook,True,False,True,False,False
https://www.facebook.com/brian_clark,Real,11,0,1,32488,21486,1299,Personal,1,2866.0,facebook,False,True,True,False,False
https://twitter.com/lisa_turner,Real,11,0,1,14531,4704,1255,Business,0,,twitter,True,False,False,False,True
https://twitter.com/dt_7x95,Fake,7,1,1,49,952,29,Business,0,,twitter,True,False,False,False,True
https://twitter.com/_4hpoj66xbl2_,Fake,13,1,1,480,3438,7,Personal,0,,twitter,False,True,False,False,True
https://twitter.com/w8_bsd1ereo90zf,Fake,15,1,1,4,3900,14,Personal,1,,twitter,False,True,False,False,True
https://twitter.com/yr8mgee,Fake,7,1,0,141,4683,20,Personal,0,,twitter,False,True,False,False,True
https://www.facebook.com/olivia_wilson,Real,13,0,1,41119,21883,1531,Business,0,1987.0,facebook,True,False,True,False,False
https://twitter.com/mgoip,Fake,5,0,0,50,2509,37,Business,0,,twitter,True,False,False,False,True
https://twitter.com/michael_scott,Real,13,0,1,25055,12566,163,Personal,0,,twitter,False,True,False,False,True
https://www.instagram.com/anna_sky/,Real,8,0,1,7817,2048,156,Personal,1,,instagram,False,True,False,True,False
https://twitter.com/uczc3f89ih,Fake,10,1,0,362,3989,11,Business,0,,twitter,True,False,False,False,True
https://www.facebook.com/tx6gp59_kb,Fake,10,1,1,224,2538,23,Business,0,139.0,facebook,True,False,True,False,False
https://www.facebook.com/8weg_,Fake,5,1,1,233,687,20,Business,0,91.0,facebook,True,False,True,False,False
https://twitter.com/sarah_brown,Real,11,0,1,2837,2474,1272,Business,0,,twitter,True,False,False,False,True
https://twitter.com/u7sjq1krmb2g0ay,Fake,15,1,0,350,4021,47,Business,0,,twitter,True,False,False,False,True
https://www.facebook.com/us7egod31g,Fake,10,1,0,99,2586,14,Business,1,110.0,facebook,True,False,True,False,False
https://www.facebook.com/urt80yb5p0z0dqn,Fake,15,1,0,274,4791,13,Business,0,153.0,facebook,True,False,True,False,False
https://www.instagram.com/ig_cdpj/,Fake,7,0,1,48,929,6,Personal,1,,instagram,False,True,False,True,False
https://twitter.com/_yjt2a4em,Fake,9,1,1,411,3789,10,Personal,0,,twitter,False,True,False,False,True
https://www.instagram.com/zj.ye/,Fake,5,0,1,36,942,9,Personal,0,,instagram,False,True,False,True,False
https://twitter.com/lisa_turner,Real,11,0,1,3490,584,1488,Business,1,,twitter,True,False,False,False,True
https://twitter.com/emily_adams,Real,11,0,1,39693,11372,1164,Personal,1,,twitter,False,True,False,False,True
https://twitter.com/lisa_turner,Real,11,0,1,47736,19225,1473,Business,0,,twitter,True,False,False,False,True
https://twitter.com/chris_rogers,Real,12,0,1,49631,23930,763,Business,1,,twitter,True,False,False,False,True
https://www.instagram.com/mike.doe/,Real,8,0,1,5595,3575,415,Business,1,,instagram,True,False,False,True,False
https://www.instagram.com/mike.doe/,Real,8,0,1,4893,4343,197,Business,1,,instagram,True,False,False,True,False
https://www.facebook.com/ll8in7wimmh,Fake,11,1,0,447,2916,19,Personal,0,25.0,facebook,False,True,True,False,False
https://www.facebook.com/1uf4htu9nt9if6,Fake,14,1,0,106,1609,9,Personal,0,52.0,facebook,False,True,True,False,False
https://twitter.com/emily_adams,Real,11,0,1,23009,14464,116,Personal,1,,twitter,False,True,False,False,True
https://www.instagram.com/o3.x582vt.ullgg/,Fake,15,1,1,55,457,7,Personal,0,,instagram,False,True,False,True,False
https://www.instagram.com/de4h68kvd1ei/,Fake,12,1,0,89,787,6,Personal,0,,instagram,False,True,False,True,False
https://www.facebook.com/dirl4vw0,Fake,8,1,0,325,2791,47,Business,0,220.0,facebook,True,False,True,False,False
https://www.facebook.com/p0pd0wmf9f_jlqu,Fake,15,1,1,166,3796,18,Personal,1,236.0,facebook,False,True,True,False,False
https://twitter.com/66ama4qtnbr,Fake,11,1,0,409,1471,48,Business,0,,twitter,True,False,False,False,True
https://twitter.com/jn3ox,Fake,5,1,0,78,2571,34,Personal,0,,twitter,False,True,False,False,True
https://www.facebook.com/enif0risvfpm0,Fake,13,1,0,310,633,44,Personal,0,6.0,facebook,False,True,True,False,False
https://twitter.com/michael_scott,Real,13,0,1,46633,3973,364,Business,0,,twitter,True,False,False,False,True
https://twitter.com/emily_adams,Real,11,0,1,20240,7426,557,Personal,1,,twitter,False,True,False,False,True
https://twitter.com/emily_adams,Real,11,0,1,41352,23203,77,Personal,1,,twitter,False,True,False,False,True
https://twitter.com/michael_scott,Real,13,0,1,34592,9957,1136,Business,1,,twitter,True,False,False,False,True
https://www.instagram.com/kgqya/,Fake,5,0,0,67,651,5,Personal,1,,instagram,False,True,False,True,False
https://www.facebook.com/olivia_wilson,Real,13,0,1,18403,10994,1446,Business,1,4109.0,facebook,True,False,True,False,False
https://twitter.com/wn2_bf,Fake,6,1,1,187,4096,45,Personal,0,,twitter,False,True,False,False,True
https://www.facebook.com/x1l60istn0wt,Fake,12,1,0,164,985,29,Personal,1,190.0,facebook,False,True,True,False,False
https://twitter.com/chris_rogers,Real,12,0,1,3167,1450,967,Personal,1,,twitter,False,True,False,False,True
https://www.instagram.com/w4ltts2__jsqh1/,Fake,14,1,1,56,919,0,Personal,1,,instagram,False,True,False,True,False
https://www.facebook.com/gev4bm,Fake,6,1,0,469,2271,26,Business,1,113.0,facebook,True,False,True,False,False
https://twitter.com/michael_scott,Real,13,0,1,13782,7648,1915,Business,1,,twitter,True,False,False,False,True
https://www.facebook.com/brian_clark,Real,11,0,1,39355,14128,1077,Business,1,2187.0,facebook,True,False,True,False,False
https://twitter.com/v14is1,Fake,6,1,0,187,2084,13,Business,1,,twitter,True,False,False,False,True
https://www.instagram.com/l.70nw8/,Fake,7,1,1,93,550,1,Business,1,,instagram,True,False,False,True,False
https://www.instagram.com/u6tu1g2sbz/,Fake,10,1,0,93,588,9,Personal,0,,instagram,False,True,False,True,False
https://twitter.com/michael_scott,Real,13,0,1,9542,3225,475,Business,0,,twitter,True,False,False,False,True
https://twitter.com/wq1k16agidn,Fake,11,1,0,66,602,20,Business,0,,twitter,True,False,False,False,True
https://twitter.com/zovls,Fake,5,0,0,102,2386,4,Personal,0,,twitter,False,True,False,False,True
https://www.instagram.com/mike.doe/,Real,8,0,1,8754,3928,422,Business,1,,instagram,True,False,False,True,False
https://www.instagram.com/c2elvwwo18/,Fake,10,1,0,53,475,2,Personal,0,,instagram,False,True,False,True,False
https://www.facebook.com/olivia_wilson,Real,13,0,1,26767,4509,750,Business,1,4068.0,facebook,True,False,True,False,False
https://twitter.com/lisa_turner,Real,11,0,1,29996,10677,1084,Personal,1,,twitter,False,True,False,False,True
https://www.instagram.com/2_dmj4ekol43m/,Fake,13,1,1,81,519,7,Personal,0,,instagram,False,True,False,True,False
https://twitter.com/michael_scott,Real,13,0,1,2690,2259,1794,Business,0,,twitter,True,False,False,False,True
https://twitter.com/chris_rogers,Real,12,0,1,9009,8558,1808,Business,0,,twitter,True,False,False,False,True
https://www.facebook.com/x6jpaa6zl_3v6n,Fake,14,1,1,222,4349,38,Personal,0,145.0,facebook,False,True,True,False,False
https://www.instagram.com/.vbkqg8c/,Fake,8,1,1,94,218,6,Personal,0,,instagram,False,True,False,True,False
https://twitter.com/wux97nuz,Fake,8,1,0,413,4302,42,Business,0,,twitter,True,False,False,False,True
https://www.facebook.com/brian_clark,Real,11,0,1,39662,6209,1772,Business,0,4152.0,facebook,True,False,True,False,False
https://www.instagram.com/mike.doe/,Real,8,0,1,7952,2337,18,Personal,1,,instagram,False,True,False,True,False
https://www.instagram.com/x3a9rujijibgvh./,Fake,15,1,1,93,215,8,Business,0,,instagram,True,False,False,True,False
https://www.facebook.com/ye2ehea05,Fake,9,1,0,500,3174,32,Business,1,46.0,facebook,True,False,True,False,False
https://www.facebook.com/jeey_nr07gjao,Fake,13,1,1,364,2679,45,Personal,0,102.0,facebook,False,True,True,False,False
https://www.facebook.com/zczaxltt0hsl1,Fake,13,1,0,485,4779,29,Personal,0,90.0,facebook,False,True,True,False,False
https://www.facebook.com/kx4676i896tai,Fake,13,1,0,43,4810,0,Business,1,115.0,facebook,True,False,True,False,False
https://www.facebook.com/3mjr2t01nv7,Fake,11,1,0,298,4463,48,Personal,1,58.0,facebook,False,True,True,False,False
https://twitter.com/jack_smith,Real,10,0,1,7389,6328,1903,Personal,0,,twitter,False,True,False,False,True
https://twitter.com/lisa_turner,Real,11,0,1,11661,10626,970,Business,1,,twitter,True,False,False,False,True
https://twitter.com/a67mibyf2v,Fake,10,1,0,92,618,9,Business,0,,twitter,True,False,False,False,True
https://twitter.com/ka2ismha14,Fake,10,1,0,372,3982,32,Business,0,,twitter,True,False,False,False,True
https://www.instagram.com/mrg50a0g6rqyi/,Fake,13,1,0,4,843,9,Personal,0,,instagram,False,True,False,True,False
https://twitter.com/jack_smith,Real,10,0,1,1669,1407,1922,Business,1,,twitter,True,False,False,False,True
https://www.facebook.com/david_miller,Real,12,0,1,31088,23805,305,Personal,1,3077.0,facebook,False,True,True,False,False
https://twitter.com/jack_smith,Real,10,0,1,14733,6345,989,Personal,1,,twitter,False,True,False,False,True
https://twitter.com/x8sosv4xbi,Fake,10,1,0,235,2957,50,Personal,0,,twitter,False,True,False,False,True
https://twitter.com/lisa_turner,Real,11,0,1,10324,5257,1490,Business,1,,twitter,True,False,False,False,True
https://www.instagram.com/zce.kkwh/,Fake,8,0,1,39,407,4,Personal,0,,instagram,False,True,False,True,False
https://twitter.com/emily_adams,Real,11,0,1,3336,2565,1001,Personal,0,,twitter,False,True,False,False,True
https://twitter.com/chris_rogers,Real,12,0,1,38335,20539,1881,Personal,1,,twitter,False,True,False,False,True
https://www.facebook.com/w5dplzkblt36do,Fake,14,1,0,311,3778,21,Business,0,71.0,facebook,True,False,True,False,False
https://twitter.com/michael_scott,Real,13,0,1,4075,2944,1099,Personal,1,,twitter,False,True,False,False,True
https://twitter.com/lisa_turner,Real,11,0,1,40279,21602,763,Personal,1,,twitter,False,True,False,False,True
https://www.instagram.com/e120ussveax1/,Fake,12,1,0,27,723,9,Personal,0,,instagram,False,True,False,True,False
https://www.instagram.com/chris_walker/,Real,12,0,1,7032,6273,274,Business,1,,instagram,True,False,False,True,False
https://www.facebook.com/15ss95w,Fake,7,1,0,296,1474,16,Business,1,24.0,facebook,True,False,True,False,False
https://www.instagram.com/john_doe/,Real,8,0,1,4210,1846,166,Business,0,,instagram,True,False,False,True,False
https://twitter.com/oomgi44mmu1tf,Fake,13,1,0,59,1177,45,Personal,0,,twitter,False,True,False,False,True
https://www.facebook.com/17iqbe12m,Fake,9,1,0,247,1530,46,Business,0,254.0,facebook,True,False,True,False,False
https://twitter.com/08s8q,Fake,5,1,0,353,1168,16,Business,0,,twitter,True,False,False,False,True
https://twitter.com/vs0geja_wied,Fake,12,1,1,417,4218,38,Personal,0,,twitter,False,True,False,False,True
https://twitter.com/exanf10m26avla4,Fake,15,1,0,248,2642,30,Personal,0,,twitter,False,True,False,False,True
https://twitter.com/lisa_turner,Real,11,0,1,14440,300,1799,Business,1,,twitter,True,False,False,False,True
https://www.instagram.com/4u.3fllyp7v./,Fake,12,1,1,79,704,1,Business,0,,instagram,True,False,False,True,False
https://twitter.com/jack_smith,Real,10,0,1,21558,2314,771,Personal,1,,twitter,False,True,False,False,True
https://www.facebook.com/98txmui3y8b_3xd,Fake,15,1,1,148,1915,16,Personal,0,229.0,facebook,False,True,True,False,False
https://twitter.com/emily_adams,Real,11,0,1,15510,6882,843,Business,1,,twitter,True,False,False,False,True
https://www.facebook.com/olivia_wilson,Real,13,0,1,29093,11563,1851,Personal,1,669.0,facebook,False,True,True,False,False
https://www.instagram.com/ed6.ybj96m709ve/,Fake,15,1,1,85,124,4,Business,1,,instagram,True,False,False,True,False
https://www.facebook.com/hbwbnrujp0,Fake,10,1,0,444,1660,32,Personal,0,282.0,facebook,False,True,True,False,False
https://www.facebook.com/jessica_taylor,Real,14,0,1,19529,14486,935,Business,0,1176.0,facebook,True,False,True,False,False
https://twitter.com/g7nhihjli,Fake,9,1,0,293,3420,3,Business,1,,twitter,True,False,False,False,True
https://twitter.com/cmawaudhs,Fake,9,0,0,495,2168,26,Business,0,,twitter,True,False,False,False,True
https://www.facebook.com/hk0d_0yxkn3u0,Fake,13,1,1,293,1829,37,Personal,0,185.0,facebook,False,True,True,False,False
https://www.facebook.com/afpmnr4,Fake,7,1,0,263,611,34,Personal,0,132.0,facebook,False,True,True,False,False
https://www.facebook.com/gcjnvx,Fake,6,0,0,106,3289,16,Business,0,175.0,facebook,True,False,True,False,False
https://www.facebook.com/olivia_wilson,Real,13,0,1,37001,32744,594,Personal,1,4359.0,facebook,False,True,True,False,False
https://www.facebook.com/dcu98v37m4g4jo,Fake,14,1,0,355,731,40,Personal,1,207.0,facebook,False,True,True,False,False
https://www.facebook.com/9paiw9yjash8,Fake,12,1,0,283,4935,7,Business,0,78.0,facebook,True,False,True,False,False
https://twitter.com/1q4g9,Fake,5,1,0,82,969,22,Personal,0,,twitter,False,True,False,False,True
https://www.facebook.com/david_miller,Real,12,0,1,8403,5773,1234,Business,1,2168.0,facebook,True,False,True,False,False
https://www.facebook.com/alex_johnson,Real,12,0,1,12493,2668,1272,Personal,1,549.0,facebook,False,True,True,False,False
https://twitter.com/lisa_turner,Real,11,0,1,19495,18176,889,Business,1,,twitter,True,False,False,False,True
https://www.facebook.com/jl_sh,Fake,5,0,1,195,2997,10,Business,0,86.0,facebook,True,False,True,False,False
https://www.instagram.com/emily_walker/,Real,12,0,1,9640,6029,476,Business,1,,instagram,True,False,False,True,False
https://twitter.com/emily_adams,Real,11,0,1,5786,4071,1335,Personal,1,,twitter,False,True,False,False,True
https://twitter.com/lisa_turner,Real,11,0,1,40759,4587,583,Personal,0,,twitter,False,True,False,False,True
https://www.instagram.com/d0kxk9nr_pm01/,Fake,13,1,1,60,263,1,Business,1,,instagram,True,False,False,True,False
https://www.facebook.com/d2q9j,Fake,5,1,0,58,1519,18,Personal,0,96.0,facebook,False,True,True,False,False
https://www.instagram.com/7rkae1/,Fake,6,1,0,79,803,8,Business,0,,instagram,True,False,False,True,False
https://www.facebook.com/samantha_lee,Real,12,0,1,4169,308,58,Business,1,3569.0,facebook,True,False,True,False,False
https://www.instagram.com/v_5_d9.t0kgtmle/,Fake,15,1,1,81,772,10,Personal,1,,instagram,False,True,False,True,False
https://twitter.com/4o_s1,Fake,5,1,1,12,2576,48,Business,1,,twitter,True,False,False,False,True
https://www.instagram.com/hnwgieonq/,Fake,9,0,0,94,966,6,Business,0,,instagram,True,False,False,True,False
https://www.facebook.com/david_miller,Real,12,0,1,20327,133,1838,Personal,1,3625.0,facebook,False,True,True,False,False
https://www.facebook.com/6yh93bb9lt3p_,Fake,13,1,1,442,2687,16,Business,0,198.0,facebook,True,False,True,False,False
https://www.facebook.com/samantha_lee,Real,12,0,1,37279,18433,655,Personal,1,2641.0,facebook,False,True,True,False,False
https://twitter.com/sk6jlwurz9jt2g,Fake,14,1,0,296,4289,1,Personal,0,,twitter,False,True,False,False,True
https://twitter.com/chris_rogers,Real,12,0,1,48093,36383,555,Personal,1,,twitter,False,True,False,False,True
https://www.instagram.com/anna_sky/,Real,8,0,1,7580,6531,192,Business,0,,instagram,True,False,False,True,False
https://twitter.com/ja9dv_3,Fake,7,1,1,403,2443,30,Business,0,,twitter,True,False,False,False,True
https://www.instagram.com/ye2brzf8m/,Fake,9,1,0,34,373,9,Business,0,,instagram,True,False,False,True,False
https://www.instagram.com/q2g9dq/,Fake,6,1,0,81,543,2,Personal,0,,instagram,False,True,False,True,False
https://www.instagram.com/x2c952fs86r1z6/,Fake,14,1,0,48,777,2,Personal,0,,instagram,False,True,False,True,False
https://www.facebook.com/sfui8xvw1,Fake,9,1,0,382,1070,11,Business,0,69.0,facebook,True,False,True,False,False
https://www.facebook.com/jessica_taylor,Real,14,0,1,19128,13844,1721,Business,0,969.0,facebook,True,False,True,False,False
https://www.facebook.com/alex_johnson,Real,12,0,1,13889,9592,1200,Personal,1,2123.0,facebook,False,True,True,False,False
https://twitter.com/_80mgbylw1eag,Fake,13,1,1,429,4566,29,Business,1,,twitter,True,False,False,False,True
https://www.facebook.com/riot2b8un,Fake,9,1,0,124,967,8,Business,0,278.0,facebook,True,False,True,False,False
https://twitter.com/1m6t3ddcksih1d,Fake,14,1,0,462,1039,12,Business,1,,twitter,True,False,False,False,True
https://twitter.com/lisa_turner,Real,11,0,1,35397,28223,967,Business,0,,twitter,True,False,False,False,True
https://www.facebook.com/ei1ejktebn2x3,Fake,13,1,0,423,3628,36,Personal,0,151.0,facebook,False,True,True,False,False
https://twitter.com/sarah_brown,Real,11,0,1,48929,40904,1191,Personal,0,,twitter,False,True,False,False,True
https://twitter.com/4ndq_bie8,Fake,9,1,1,415,1311,39,Business,0,,twitter,True,False,False,False,True
https://twitter.com/r7ohc4b8,Fake,8,1,0,421,3012,28,Business,1,,twitter,True,False,False,False,True
https://www.instagram.com/g9.8f4rfwc/,Fake,10,1,1,12,320,6,Business,0,,instagram,True,False,False,True,False
https://www.instagram.com/john_doe/,Real,8,0,1,3733,2104,214,Personal,1,,instagram,False,True,False,True,False
https://www.facebook.com/e3mdashje,Fake,9,1,0,246,3395,10,Personal,0,185.0,facebook,False,True,True,False,False
https://twitter.com/michael_scott,Real,13,0,1,19766,9937,1286,Business,1,,twitter,True,False,False,False,True
https://www.instagram.com/lnpw1/,Fake,5,1,0,92,302,4,Business,1,,instagram,True,False,False,True,False
https://www.instagram.com/cq55ceb_w/,Fake,9,1,1,66,433,8,Personal,1,,instagram,False,True,False,True,False
https://twitter.com/ar0xnykefew,Fake,11,1,0,108,4286,23,Business,1,,twitter,True,False,False,False,True
https://twitter.com/k3nx641fak_,Fake,11,1,1,336,2028,40,Business,0,,twitter,True,False,False,False,True
https://twitter.com/eyh14idwk,Fake,9,1,0,391,2646,33,Personal,0,,twitter,False,True,False,False,True
https://twitter.com/jack_smith,Real,10,0,1,37509,2790,1282,Business,0,,twitter,True,False,False,False,True
https://twitter.com/yyxx8sglifo_,Fake,12,1,1,125,779,39,Business,0,,twitter,True,False,False,False,True
https://twitter.com/l1_n823,Fake,7,1,1,192,2677,46,Personal,0,,twitter,False,True,False,False,True
https://twitter.com/lhaxcib690f,Fake,11,1,0,348,3592,39,Personal,0,,twitter,False,True,False,False,True
https://www.instagram.com/john_doe/,Real,8,0,1,5318,620,16,Personal,1,,instagram,False,True,False,True,False
https://twitter.com/wwx5iz9cbmf3m,Fake,13,1,0,371,2567,17,Business,1,,twitter,True,False,False,False,True
https://twitter.com/zgpn2h3c,Fake,8,1,0,224,821,29,Business,0,,twitter,True,False,False,False,True
https://www.facebook.com/samantha_lee,Real,12,0,1,19445,13838,1963,Personal,1,4263.0,facebook,False,True,True,False,False
https://twitter.com/us7y7q7,Fake,7,1,0,305,4229,2,Business,1,,twitter,True,False,False,False,True
https://www.facebook.com/olivia_wilson,Real,13,0,1,4731,792,780,Business,1,394.0,facebook,True,False,True,False,False
https://www.instagram.com/z7swm/,Fake,5,1,0,54,520,9,Personal,1,,instagram,False,True,False,True,False
https://www.facebook.com/a_vu5c,Fake,6,1,1,395,1734,29,Business,1,2.0,facebook,True,False,True,False,False
https://twitter.com/emily_adams,Real,11,0,1,29202,16103,1400,Business,1,,twitter,True,False,False,False,True
https://www.facebook.com/samantha_lee,Real,12,0,1,3607,3508,1594,Personal,1,4164.0,facebook,False,True,True,False,False
https://www.instagram.com/ica2_59onhe5c/,Fake,13,1,1,7,553,7,Business,0,,instagram,True,False,False,True,False
https://www.facebook.com/idfcl4,Fake,6,1,0,462,3331,42,Personal,1,239.0,facebook,False,True,True,False,False
https://www.instagram.com/chris_walker/,Real,12,0,1,1701,478,244,Personal,1,,instagram,False,True,False,True,False
https://twitter.com/jack_smith,Real,10,0,1,22354,21691,715,Personal,1,,twitter,False,True,False,False,True
https://twitter.com/tb9y9jqka5s8v_,Fake,14,1,1,119,1737,40,Business,1,,twitter,True,False,False,False,True
https://twitter.com/emily_adams,Real,11,0,1,6500,142,1204,Business,1,,twitter,True,False,False,False,True
https://www.facebook.com/jessica_taylor,Real,14,0,1,7531,4191,1798,Business,1,1086.0,facebook,True,False,True,False,False
https://www.facebook.com/samantha_lee,Real,12,0,1,2126,468,1559,Personal,1,4018.0,facebook,False,True,True,False,False
https://twitter.com/gb1a3cqyipwzf6z,Fake,15,1,0,67,2395,43,Business,0,,twitter,True,False,False,False,True
https://twitter.com/5iq0gmzo4sd,Fake,11,1,0,453,1476,4,Business,1,,twitter,True,False,False,False,True
https://www.facebook.com/brian_clark,Real,11,0,1,48614,8456,626,Business,1,2268.0,facebook,True,False,True,False,False
https://www.facebook.com/q9je8d4a1lufz,Fake,13,1,0,254,3870,0,Business,0,162.0,facebook,True,False,True,False,False
https://twitter.com/xnkvizf_6y_t,Fake,12,1,1,88,859,17,Personal,1,,twitter,False,True,False,False,True
https://www.instagram.com/anna_sky/,Real,8,0,1,6528,4825,226,Personal,0,,instagram,False,True,False,True,False
https://www.instagram.com/hpnxbcljv3ivmf/,Fake,14,1,0,23,788,7,Business,0,,instagram,True,False,False,True,False
https://www.facebook.com/xrvyanmy31r,Fake,11,1,0,332,2254,24,Personal,0,70.0,facebook,False,True,True,False,False
https://www.facebook.com/samantha_lee,Real,12,0,1,30563,18101,924,Personal,0,3228.0,facebook,False,True,True,False,False
